Bikkembergs, Dirk	http://www.wikidata.org/entity/Q766965
Coco Chanel	http://www.wikidata.org/entity/Q45661
Coco Rocha	http://www.wikidata.org/entity/Q237928
Cole Mohr	http://www.wikidata.org/entity/Q3405534
Colette Pechekhonova	http://www.wikidata.org/entity/Q5144707
Collette Dinnigan	http://www.wikidata.org/entity/Q5147112
Collignon, Monique	http://www.wikidata.org/entity/Q5521456
Comme des Garcons	http://www.wikidata.org/entity/Q1115170
Comme des Garçons	http://www.wikidata.org/entity/Q1115170
Constance Jablonski	http://www.wikidata.org/entity/Q2619198
Costello Tagliapietra	http://www.wikidata.org/entity/Q5175095
Costume National	http://www.wikidata.org/entity/Q1136537
Courrèges	http://www.wikidata.org/entity/Q16544736
Courrèges, André	http://www.wikidata.org/entity/Q465447
Courrèges, André (Lugar de nacimiento: Francia, 1923)	http://www.wikidata.org/entity/Q465447
Cox, Patrick	http://www.wikidata.org/entity/Q2057505
Creed, Charles	http://www.wikidata.org/entity/Q17508403
Cris Urena	http://www.wikidata.org/entity/Q16234276
Cristobal Balenciaga	http://www.wikidata.org/entity/Q381088
Cristóbal Balenciaga	http://www.wikidata.org/entity/Q381088
Crystal Renn	http://www.wikidata.org/entity/Q253492
Csilla Molnar	http://www.wikidata.org/entity/Q1178579
Cynthia Rowley	http://www.wikidata.org/entity/Q5200151
D&G	http://www.wikidata.org/entity/Q214480
Daiane Conterato	http://www.wikidata.org/entity/Q5209065
Daisy Kroon	http://www.wikidata.org/entity/Q38617697
Daisy Lowe	http://www.wikidata.org/entity/Q866860
Damir Doma	http://www.wikidata.org/entity/Q3012897
Daniel	http://www.wikidata.org/entity/Q2483298
Daniel Sannwald	http://www.wikidata.org/entity/Q28806293
Daniela Borges	http://www.wikidata.org/entity/Q10264033
Daniela Braga	http://www.wikidata.org/entity/Q19879679
Daniela Freitas	http://www.wikidata.org/entity/Q10264037
Danijela Dimitrovska	http://www.wikidata.org/entity/Q2415894
Danny Schwarz	http://www.wikidata.org/entity/Q1164747
Daphne Groeneveld	http://www.wikidata.org/entity/Q447126
Daria Strokous	http://www.wikidata.org/entity/Q1108726
Daria Werbowy	http://www.wikidata.org/entity/Q237973
Daryl van Wouw	http://www.wikidata.org/entity/Q2845072
Daul Kim	http://www.wikidata.org/entity/Q484526
David Agbodji	http://www.wikidata.org/entity/Q27884148
David Armstrong	http://www.wikidata.org/entity/Q3017407
David Koma	http://www.wikidata.org/entity/Q5236101
David Shilling	http://www.wikidata.org/entity/Q5239742
David Sims	http://www.wikidata.org/entity/Q3703336
Dawid Tomaszewski	http://www.wikidata.org/entity/Q549026
Delfine Bafort	http://www.wikidata.org/entity/Q2076531
